Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS",,14.27,ddPCR Supermix for Probes (no dUTP),,14.73,13.8,14.73,13.8,3627,297287,43,3584,4134,293153,0,300914,,,,,,,,0.868,0.906,0.823,0.906,0.829,46.5,47.6,45.3,47.6,45.3,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02,E02,F02,G02,H02)",14.5,14.03,14.5,14.03,,,,,0.887,0.842,0.887,0.848,47,45.9,47,45.9,
"M01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA",,16.45,ddPCR Supermix for Probes (no dUTP),,16.94,15.95,16.94,15.95,4177,296737,43,3584,4134,293153,0,300914,,,,,,,,0.868,0.906,0.823,0.906,0.829,46.5,47.6,45.3,47.6,45.3,1,1,,,,,"","(A01,B01,C01,D01,E01,F01,G01,H01,A02,B02,C02,D02,E02,F02,G02,H02)",16.7,16.19,16.7,16.19,,,,,0.887,0.842,0.887,0.848,47,45.9,47,45.9,
"C02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",14.6,ddPCR Supermix for Probes (no dUTP),292,,,16.6,12.7,214,17108,4,210,239,16869,0.0696,17322,,,,,,,,0.88,,,1.04,0.72,46.8,,,51.4,42.2,1,1,3198,8701.4,1205.5,1298.1,"",,,,15.6,13.6,,,,,,,0.96,0.8,,,49.1,44.5,
"D02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",13.6,ddPCR Supermix for Probes (no dUTP),272,,,15.4,11.8,219,18843,2,217,274,18569,0,19062,,,,,,,,0.79,,,0.93,0.65,44.2,,,48.6,39.8,1,1,3198,8603.7,1185.7,1271,"",,,,14.5,12.7,,,,,,,0.86,0.72,,,46.4,42,
"E02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",13.1,ddPCR Supermix for Probes (no dUTP),262,,,14.8,11.3,212,18954,2,210,264,18690,0,19166,,,,,,,,0.8,,,0.94,0.65,44.3,,,48.8,39.9,1,1,3198,8604.5,1191.2,1273.2,"",,,,14,12.2,,,,,,,0.87,0.72,,,46.6,42,
"F02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",14.2,ddPCR Supermix for Probes (no dUTP),284,,,16.1,12.3,220,18104,0,220,240,17864,0,18324,,,,,,,,0.92,,,1.08,0.75,47.8,,,52.4,43.2,1,1,3198,8552.4,1172.7,1261.3,"",,,,15.2,13.3,,,,,,,1,0.83,,,50.1,45.5,
"G02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",15.3,ddPCR Supermix for Probes (no dUTP),306,,,17.2,13.4,243,18546,4,239,244,18302,0.0509,18789,,,,,,,,0.98,,,1.15,0.81,49.5,,,53.9,45.1,1,1,3198,8520.1,1186.2,1281,"",,,,16.3,14.3,,,,,,,1.07,0.89,,,51.7,47.2,
"H02",Absolute Quantification,"ABS","13888",Ch1Unknown,"HbS","Manual",14,ddPCR Supermix for Probes (no dUTP),280,,,15.8,12.1,211,17680,3,208,251,17429,0.000298,17891,,,,,,,,0.83,,,0.98,0.68,45.3,,,49.9,40.8,1,1,3198,8479.7,1180.6,1266.7,"",,,,14.9,13,,,,,,,0.91,0.75,,,47.7,43,
"A04",Absolute Quantification,"ABS","19RG-220G0191",Ch1Unknown,"HbS","Manual",43.5,ddPCR Supermix for Probes (no dUTP),870,,,48.4,38.7,309,8202,0,309,0,8202,0,8511,,,,,,,,,,,,,,,,,,1,1,3198,8044.2,1269,1515,"",,,,46,41,,,,,,,,,,,,,
"B04",Absolute Quantification,"ABS","19RG-220G0193",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.38,0,0,9366,0,0,295,9071,0,9366,,,,,,,,,,,,,,,,,,1,1,3198,0,1289.9,1289.9,"",,,,0.17,0,,,,,,,,,,,,,
"C04",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",24.3,ddPCR Supermix for Probes (no dUTP),486,,,28.1,20.5,160,7664,3,157,164,7500,0,7824,,,,,,,,0.96,,,1.17,0.75,49,,,54,44,1,1,3198,8064.3,1296.9,1435.3,"",,,,26.2,22.4,,,,,,,1.06,0.85,,,51.7,46.2,
"D04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.51,0,0,6920,0,0,0,6920,0,6920,,,,,,,,,,,,,,,,,,1,1,3198,0,1262,1262,"",,,,0.23,0,,,,,,,,,,,,,
"A01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",18.5,ddPCR Supermix for Probes (no dUTP),370,,,20.6,16.3,288,18209,2,232,286,17977,0,18497,,,,,,,,0.81,,,0.95,0.67,44.8,,,49.1,40.5,1,1,2007,5072.4,893.94,959,"",,,,19.6,17.4,,,,,,,0.88,0.74,,,47,42.6,
"B01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.4,ddPCR Supermix for Probes (no dUTP),328,,,18.4,14.5,271,19253,6,225,265,19028,0.173,19524,,,,,,,,0.85,,,1,0.7,46,,,50.3,41.6,1,1,2007,5006.6,882,939.25,"",,,,17.4,15.4,,,,,,,0.93,0.78,,,48.2,43.8,
"C01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",15.7,ddPCR Supermix for Probes (no dUTP),314,,,17.6,13.8,265,19770,0,225,265,19545,0,20035,,,,,,,,0.85,,,1,0.7,45.9,,,50.3,41.5,1,1,2007,5012.4,891.25,945.76,"",,,,16.6,14.7,,,,,,,0.93,0.77,,,48.1,43.6,
"D01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.9,ddPCR Supermix for Probes (no dUTP),338,,,18.9,14.9,282,19477,5,213,277,19264,0.115,19759,,,,,,,,0.77,,,0.91,0.64,43.6,,,47.9,39.2,1,1,2007,5055.8,890.67,950.12,"",,,,17.9,15.9,,,,,,,0.84,0.7,,,45.8,41.3,
"E01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.2,ddPCR Supermix for Probes (no dUTP),324,,,18.2,14.3,266,19139,4,234,262,18905,0.0459,19405,,,,,,,,0.89,,,1.05,0.74,47.2,,,51.6,42.8,1,1,2007,5055.8,894.21,951.25,"",,,,17.2,15.2,,,,,,,0.97,0.81,,,49.4,45,
"F01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.9,ddPCR Supermix for Probes (no dUTP),338,,,18.9,15,288,19855,2,251,286,19604,0,20143,,,,,,,,0.88,,,1.03,0.73,46.7,,,50.9,42.5,1,1,2007,4952.1,875.78,934.06,"",,,,17.9,15.9,,,,,,,0.95,0.8,,,48.9,44.6,
"G01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",15.5,ddPCR Supermix for Probes (no dUTP),310,,,17.4,13.7,262,19692,5,242,257,19450,0.106,19954,,,,,,,,0.94,,,1.11,0.78,48.5,,,52.9,44.2,1,1,2007,4979.9,878.34,932.19,"",,,,16.5,14.6,,,,,,,1.03,0.86,,,50.7,46.3,
"H01",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",15.1,ddPCR Supermix for Probes (no dUTP),302,,,17,13.3,256,19777,1,236,255,19541,0,20033,,,,,,,,0.93,,,1.09,0.76,48.1,,,52.5,43.7,1,1,2007,4996.4,880.07,932.67,"",,,,16.1,14.2,,,,,,,1.01,0.84,,,50.3,45.8,
"A02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",17.6,ddPCR Supermix for Probes (no dUTP),352,,,19.8,15.3,229,15223,1,201,228,15022,0,15452,,,,,,,,0.88,,,1.05,0.71,46.8,,,51.6,42.1,1,1,2007,4959.4,895.54,955.77,"",,,,18.7,16.4,,,,,,,0.97,0.8,,,49.2,44.4,
"B02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.4,ddPCR Supermix for Probes (no dUTP),328,,,18.5,14.3,243,17315,2,221,241,17094,0,17558,,,,,,,,0.92,,,1.08,0.75,47.8,,,52.4,43.3,1,1,2007,4997.5,886.19,943.09,"",,,,17.4,15.3,,,,,,,1,0.83,,,50.2,45.5,
"C02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.6,ddPCR Supermix for Probes (no dUTP),332,,,18.7,14.5,243,17079,4,210,239,16869,0.0696,17322,,,,,,,,0.88,,,1.04,0.72,46.8,,,51.4,42.2,1,1,2007,5033.9,899.19,957.19,"",,,,17.7,15.6,,,,,,,0.96,0.8,,,49.1,44.5,
"D02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",17.2,ddPCR Supermix for Probes (no dUTP),344,,,19.2,15.1,276,18786,2,217,274,18569,0,19062,,,,,,,,0.79,,,0.93,0.65,44.2,,,48.6,39.8,1,1,2007,5003.6,882.1,941.78,"",,,,18.2,16.1,,,,,,,0.86,0.72,,,46.4,42,
"E02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.4,ddPCR Supermix for Probes (no dUTP),328,,,18.4,14.5,266,18900,2,210,264,18690,0,19166,,,,,,,,0.8,,,0.94,0.65,44.3,,,48.8,39.9,1,1,2007,5004.9,882.65,939.87,"",,,,17.5,15.4,,,,,,,0.87,0.72,,,46.6,42,
"F02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",15.5,ddPCR Supermix for Probes (no dUTP),310,,,17.5,13.5,240,18084,0,220,240,17864,0,18324,,,,,,,,0.92,,,1.08,0.75,47.8,,,52.4,43.2,1,1,2007,4968,867.66,921.36,"",,,,16.5,14.5,,,,,,,1,0.83,,,50.1,45.5,
"G02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.6,13.7,248,18541,4,239,244,18302,0.0509,18789,,,,,,,,0.98,,,1.15,0.81,49.5,,,53.9,45.1,1,1,2007,4966.8,875.86,929.86,"",,,,16.6,14.6,,,,,,,1.07,0.89,,,51.7,47.2,
"H02",Absolute Quantification,"ABS","13888",Ch2Unknown,"HbA","Manual",16.8,ddPCR Supermix for Probes (no dUTP),336,,,18.9,14.8,254,17637,3,208,251,17429,0.000298,17891,,,,,,,,0.83,,,0.98,0.68,45.3,,,49.9,40.8,1,1,2007,4921.4,868.02,925.56,"",,,,17.9,15.8,,,,,,,0.91,0.75,,,47.7,43,
"A04",Absolute Quantification,"ABS","19RG-220G0191",Ch2Unknown,"HbA","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.41,0,0,8511,0,309,0,8202,0,8511,,,,,,,,,,,,,,,,,,1,1,2007,0,930.86,930.86,"",,,,0.19,0,,,,,,,,,,,,,
"B04",Absolute Quantification,"ABS","19RG-220G0193",Ch2Unknown,"HbA","Manual",37.7,ddPCR Supermix for Probes (no dUTP),754,,,42,33.4,295,9071,0,0,295,9071,0,9366,,,,,,,,,,,,,,,,,,1,1,2007,4583.4,919.93,1035.3,"",,,,39.8,35.5,,,,,,,,,,,,,
"C04",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA","Manual",25.4,ddPCR Supermix for Probes (no dUTP),508,,,29.2,21.5,167,7657,3,157,164,7500,0,7824,,,,,,,,0.96,,,1.17,0.75,49,,,54,44,1,1,2007,4621.4,936.7,1015.4,"",,,,27.3,23.4,,,,,,,1.06,0.85,,,51.7,46.2,
"D04",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.51,0,0,6920,0,0,0,6920,0,6920,,,,,,,,,,,,,,,,,,1,1,2007,0,933.98,933.98,"",,,,0.23,0,,,,,,,,,,,,,
