Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"A01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",19.4,ddPCR Supermix for Probes (no dUTP),388,,,21.5,17.4,361,21663,6,355,371,21292,0,22024,,,,,,,,0.96,,,1.1,0.82,48.9,,,52.5,45.3,1,1,2491,5288.2,1219.8,1286.5,"",,,,20.5,18.4,,,,,,,1.03,0.89,,,50.7,47.1,
"B01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",20.9,ddPCR Supermix for Probes (no dUTP),418,,,23,18.9,402,22393,6,396,397,21996,0,22795,,,,,,,,1,,,1.14,0.86,49.9,,,53.4,46.5,1,1,2491,5027.9,1206.8,1274.2,"",,,,22,19.9,,,,,,,1.07,0.93,,,51.7,48.2,
"C01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",21.4,ddPCR Supermix for Probes (no dUTP),428,,,23.5,19.3,401,21876,6,395,379,21497,0,22277,,,,,,,,1.04,,,1.19,0.9,51,,,54.5,47.5,1,1,2491,5073.1,1197.3,1267.1,"",,,,22.4,20.3,,,,,,,1.12,0.97,,,52.8,49.2,
"D01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",20.4,ddPCR Supermix for Probes (no dUTP),408,,,22.4,18.4,389,22252,12,377,385,21867,0.279,22641,,,,,,,,0.98,,,1.12,0.84,49.5,,,53,46,1,1,2491,5073.4,1211.8,1278.1,"",,,,21.4,19.4,,,,,,,1.05,0.91,,,51.3,47.7,
"E01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",21.7,ddPCR Supermix for Probes (no dUTP),434,,,23.9,19.5,382,20499,4,378,365,20134,0,20881,,,,,,,,1.04,,,1.18,0.89,50.9,,,54.4,47.3,1,1,2491,5062.3,1218.1,1288.4,"",,,,22.8,20.6,,,,,,,1.11,0.96,,,52.7,49,
"F01",Absolute Quantification,"ABS","14637",Ch1Unknown,"HbS","Manual",18.7,ddPCR Supermix for Probes (no dUTP),374,,,20.7,16.8,345,21499,7,338,363,21136,0.0644,21844,,,,,,,,0.93,,,1.07,0.8,48.2,,,51.9,44.6,1,1,2491,4957.6,1275,1333.2,"",,,,19.7,17.7,,,,,,,1,0.86,,,50.1,46.4,
"G01",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",15.5,ddPCR Supermix for Probes (no dUTP),310,,,17.4,13.7,273,20573,7,266,264,20309,0.2,20846,,,,,,,,1.01,,,1.18,0.84,50.2,,,54.4,46,1,1,2491,5561.3,1194.3,1251.5,"",,,,16.4,14.6,,,,,,,1.09,0.92,,,52.3,48,
"H01",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",15.3,ddPCR Supermix for Probes (no dUTP),306,,,17.1,13.5,282,21564,3,279,276,21288,0,21846,,,,,,,,1.01,,,1.18,0.84,50.3,,,54.4,46.1,1,1,2491,5485.7,1203.1,1258.3,"",,,,16.2,14.4,,,,,,,1.1,0.93,,,52.4,48.2,
"A02",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",13.9,ddPCR Supermix for Probes (no dUTP),278,,,15.7,12.2,252,21130,2,250,284,20846,0,21382,,,,,,,,0.88,,,1.03,0.73,46.8,,,51,42.6,1,1,2491,5130.2,1221.4,1267.5,"",,,,14.8,13.1,,,,,,,0.96,0.8,,,49,44.7,
"A03",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",28,ddPCR Supermix for Probes (no dUTP),560,,,30.4,25.5,496,20627,17,479,475,20152,0.318,21123,,,,,,,,1.01,,,1.13,0.88,50.2,,,53.3,47.1,1,1,2491,4546.1,1259.5,1336.7,"",,,,29.2,26.7,,,,,,,1.07,0.94,,,51.8,48.6,
"B02",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",14.3,ddPCR Supermix for Probes (no dUTP),286,,,16,12.6,264,21617,3,261,273,21344,0,21881,,,,,,,,0.96,,,1.12,0.79,48.9,,,53.1,44.7,1,1,2491,5404.6,1235,1285.3,"",,,,15.2,13.4,,,,,,,1.04,0.87,,,51,46.7,
"B03",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",29.3,ddPCR Supermix for Probes (no dUTP),586,,,31.7,27,579,22922,9,570,503,22419,0,23501,,,,,,,,1.13,,,1.27,1,53.1,,,56.1,50.1,1,1,2491,4539,1253.3,1334.3,"",,,,30.6,28.1,,,,,,,1.2,1.06,,,54.6,51.6,
"C02",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",16.5,ddPCR Supermix for Probes (no dUTP),330,,,18.4,14.6,299,21189,2,297,277,20912,0,21488,,,,,,,,1.07,,,1.25,0.9,51.7,,,55.8,47.7,1,1,2491,5320,1199.7,1257,"",,,,17.4,15.5,,,,,,,1.16,0.98,,,53.8,49.7,
"C03",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",126,ddPCR Supermix for Probes (no dUTP),2520,,,131,121,2304,20378,238,2066,2058,18320,0.307,22682,,,,,,,,1,,,1.06,0.95,50.1,,,51.5,48.6,1,1,2491,6492.1,1201.8,1739.2,"",,,,128.6,123.4,,,,,,,1.033,0.974,,,50.8,49.4,
"D02",Absolute Quantification,"ABS","18001",Ch1Unknown,"HbS","Manual",15.9,ddPCR Supermix for Probes (no dUTP),318,,,17.8,14.1,290,21284,3,287,279,21005,0,21574,,,,,,,,1.03,,,1.2,0.86,50.7,,,54.8,46.6,1,1,2491,5282,1230.6,1285.1,"",,,,16.9,15,,,,,,,1.11,0.94,,,52.8,48.6,
"D03",Absolute Quantification,"ABS","19RG-220G0190",Ch1Unknown,"HbS","Manual",123,ddPCR Supermix for Probes (no dUTP),2460,,,128,118,2225,20258,243,1982,2009,18249,1.3,22483,,,,,,,,0.99,,,1.05,0.93,49.7,,,51.1,48.2,1,1,2491,6685,1246.8,1785,"",,,,125.2,120,,,,,,,1.017,0.958,,,50.4,48.9,
"E02",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",26.7,ddPCR Supermix for Probes (no dUTP),534,,,29.1,24.4,502,21831,18,484,482,21349,0.373,22333,,,,,,,,1,,,1.13,0.88,50.1,,,53.2,47,1,1,2491,4619.9,1183.2,1260.5,"",,,,27.9,25.6,,,,,,,1.07,0.94,,,51.7,48.5,
"E03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22293,0,0,0,22293,0,22293,,,,,,,,,,,,,,,,,,1,1,2491,0,1170.4,1170.4,"",,,,0.072,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",28.8,ddPCR Supermix for Probes (no dUTP),576,,,31.3,26.4,531,21418,11,520,428,20990,0.0213,21949,,,,,,,,1.21,,,1.37,1.06,54.8,,,57.9,51.7,1,1,2491,4636.4,1203.7,1286.8,"",,,,30.1,27.6,,,,,,,1.29,1.13,,,56.4,53.2,
"F03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"HbS","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21097,0,0,0,21097,0,21097,,,,,,,,,,,,,,,,,,1,1,2491,0,1182.1,1182.1,"",,,,0.076,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",28.5,ddPCR Supermix for Probes (no dUTP),570,,,31,26.1,524,21345,17,507,501,20844,0.259,21869,,,,,,,,1.01,,,1.13,0.89,50.3,,,53.3,47.3,1,1,2491,4511.7,1171,1251.1,"",,,,29.8,27.3,,,,,,,1.07,0.95,,,51.8,48.7,
"H02",Absolute Quantification,"ABS","19153",Ch1Unknown,"HbS","Manual",29.3,ddPCR Supermix for Probes (no dUTP),586,,,31.8,26.8,527,20903,8,519,452,20451,0,21430,,,,,,,,1.15,,,1.29,1,53.4,,,56.5,50.3,1,1,2491,4658.7,1204,1288.9,"",,,,30.6,28,,,,,,,1.22,1.07,,,55,51.8,
"A01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",20.3,ddPCR Supermix for Probes (no dUTP),406,,,22.4,18.3,377,21647,6,355,371,21292,0,22024,,,,,,,,0.96,,,1.1,0.82,48.9,,,52.5,45.3,1,1,1422,2266.4,872.06,895.92,"",,,,21.4,19.3,,,,,,,1.03,0.89,,,50.7,47.1,
"B01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",21,ddPCR Supermix for Probes (no dUTP),420,,,23,18.9,403,22392,6,396,397,21996,0,22795,,,,,,,,1,,,1.14,0.86,49.9,,,53.4,46.5,1,1,1422,2211.6,866.73,890.51,"",,,,22,19.9,,,,,,,1.07,0.93,,,51.7,48.2,
"C01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",20.5,ddPCR Supermix for Probes (no dUTP),410,,,22.6,18.5,385,21892,6,395,379,21497,0,22277,,,,,,,,1.04,,,1.19,0.9,51,,,54.5,47.5,1,1,1422,2192.8,856.04,879.15,"",,,,21.6,19.5,,,,,,,1.12,0.97,,,52.8,49.2,
"D01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",20.8,ddPCR Supermix for Probes (no dUTP),416,,,22.9,18.8,397,22244,12,377,385,21867,0.279,22641,,,,,,,,0.98,,,1.12,0.84,49.5,,,53,46,1,1,1422,2250.3,877.8,901.86,"",,,,21.9,19.8,,,,,,,1.05,0.91,,,51.3,47.7,
"E01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",21,ddPCR Supermix for Probes (no dUTP),420,,,23.1,18.8,369,20512,4,378,365,20134,0,20881,,,,,,,,1.04,,,1.18,0.89,50.9,,,54.4,47.3,1,1,1422,2204.2,878.35,901.78,"",,,,22.1,19.9,,,,,,,1.11,0.96,,,52.7,49,
"F01",Absolute Quantification,"ABS","14637",Ch2Unknown,"HbA","Manual",20.1,ddPCR Supermix for Probes (no dUTP),402,,,22.1,18.1,370,21474,7,338,363,21136,0.0644,21844,,,,,,,,0.93,,,1.07,0.8,48.2,,,51.9,44.6,1,1,1422,2309.8,948.42,971.48,"",,,,21.1,19.1,,,,,,,1,0.86,,,50.1,46.4,
"G01",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",15.4,ddPCR Supermix for Probes (no dUTP),308,,,17.2,13.6,271,20575,7,266,264,20309,0.2,20846,,,,,,,,1.01,,,1.18,0.84,50.2,,,54.4,46,1,1,1422,2326.9,857.82,876.92,"",,,,16.3,14.5,,,,,,,1.09,0.92,,,52.3,48,
"H01",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",15.1,ddPCR Supermix for Probes (no dUTP),302,,,16.9,13.3,279,21567,3,279,276,21288,0,21846,,,,,,,,1.01,,,1.18,0.84,50.3,,,54.4,46.1,1,1,1422,2359.3,874.63,893.59,"",,,,16,14.2,,,,,,,1.1,0.93,,,52.4,48.2,
"A02",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",15.8,ddPCR Supermix for Probes (no dUTP),316,,,17.7,14,286,21096,2,250,284,20846,0,21382,,,,,,,,0.88,,,1.03,0.73,46.8,,,51,42.6,1,1,1422,2276.9,902.71,921.09,"",,,,16.8,14.9,,,,,,,0.96,0.8,,,49,44.7,
"A03",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",27.7,ddPCR Supermix for Probes (no dUTP),554,,,30.2,25.3,492,20631,17,479,475,20152,0.318,21123,,,,,,,,1.01,,,1.13,0.88,50.2,,,53.3,47.1,1,1,1422,2142.6,915.13,943.72,"",,,,29,26.5,,,,,,,1.07,0.94,,,51.8,48.6,
"B02",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",14.9,ddPCR Supermix for Probes (no dUTP),298,,,16.7,13.2,276,21605,3,261,273,21344,0,21881,,,,,,,,0.96,,,1.12,0.79,48.9,,,53.1,44.7,1,1,1422,2319.6,894.75,912.72,"",,,,15.8,14,,,,,,,1.04,0.87,,,51,46.7,
"B03",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",25.9,ddPCR Supermix for Probes (no dUTP),518,,,28.2,23.7,512,22989,9,570,503,22419,0,23501,,,,,,,,1.13,,,1.27,1,53.1,,,56.1,50.1,1,1,1422,2137.6,907.55,934.35,"",,,,27.1,24.8,,,,,,,1.2,1.06,,,54.6,51.6,
"C02",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",15.4,ddPCR Supermix for Probes (no dUTP),308,,,17.2,13.6,279,21209,2,297,277,20912,0,21488,,,,,,,,1.07,,,1.25,0.9,51.7,,,55.8,47.7,1,1,1422,2273.7,870.72,888.94,"",,,,16.3,14.5,,,,,,,1.16,0.98,,,53.8,49.7,
"C03",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA","Manual",126,ddPCR Supermix for Probes (no dUTP),2520,,,131,120,2296,20386,238,2066,2058,18320,0.307,22682,,,,,,,,1,,,1.06,0.95,50.1,,,51.5,48.6,1,1,1422,2515,869.36,1035.9,"",,,,128.2,122.9,,,,,,,1.033,0.974,,,50.8,49.4,
"D02",Absolute Quantification,"ABS","18001",Ch2Unknown,"HbA","Manual",15.5,ddPCR Supermix for Probes (no dUTP),310,,,17.3,13.7,282,21292,3,287,279,21005,0,21574,,,,,,,,1.03,,,1.2,0.86,50.7,,,54.8,46.6,1,1,1422,2304.1,902.67,920.99,"",,,,16.4,14.6,,,,,,,1.11,0.94,,,52.8,48.6,
"D03",Absolute Quantification,"ABS","19RG-220G0190",Ch2Unknown,"HbA","Manual",124,ddPCR Supermix for Probes (no dUTP),2480,,,129,119,2252,20231,243,1982,2009,18249,1.3,22483,,,,,,,,0.99,,,1.05,0.93,49.7,,,51.1,48.2,1,1,1422,2592.9,890.76,1061.3,"",,,,126.8,121.6,,,,,,,1.017,0.958,,,50.4,48.9,
"E02",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",26.6,ddPCR Supermix for Probes (no dUTP),532,,,29,24.3,500,21833,18,484,482,21349,0.373,22333,,,,,,,,1,,,1.13,0.88,50.1,,,53.2,47,1,1,1422,2090,858.69,886.26,"",,,,27.8,25.4,,,,,,,1.07,0.94,,,51.7,48.5,
"E03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22293,0,0,0,22293,0,22293,,,,,,,,,,,,,,,,,,1,1,1422,0,869.18,869.18,"",,,,0.072,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",23.8,ddPCR Supermix for Probes (no dUTP),476,,,26,21.5,439,21510,11,520,428,20990,0.0213,21949,,,,,,,,1.21,,,1.37,1.06,54.8,,,57.9,51.7,1,1,1422,2110.1,870.41,895.2,"",,,,24.9,22.6,,,,,,,1.29,1.13,,,56.4,53.2,
"F03",Absolute Quantification,"ABS","NTC",Ch2Unknown,"HbA","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21097,0,0,0,21097,0,21097,,,,,,,,,,,,,,,,,,1,1,1422,0,875.12,875.12,"",,,,0.076,0,,,,,,,,,,,,,
"G02",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",28.2,ddPCR Supermix for Probes (no dUTP),564,,,30.6,25.8,518,21351,17,507,501,20844,0.259,21869,,,,,,,,1.01,,,1.13,0.89,50.3,,,53.3,47.3,1,1,1422,2068.7,861.23,889.84,"",,,,29.4,27,,,,,,,1.07,0.95,,,51.8,48.7,
"H02",Absolute Quantification,"ABS","19153",Ch2Unknown,"HbA","Manual",25.5,ddPCR Supermix for Probes (no dUTP),510,,,27.9,23.2,460,20970,8,519,452,20451,0,21430,,,,,,,,1.15,,,1.29,1,53.4,,,56.5,50.3,1,1,1422,2154,875.52,902.97,"",,,,26.7,24.3,,,,,,,1.22,1.07,,,55,51.8,
