Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"A04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",4.5,ddPCR Supermix for Probes (no dUTP),90,,,5.5,3.6,84,21952,0,84,68,21884,0,22036,,,,,,,,1.24,,,1.63,0.84,55,,,63,47,1,1,1576,9347.1,225.08,259.85,"",,,,5,4.02,,,,,,,1.44,1.03,,,59.3,51.2,
"B04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.7,3,70,21710,0,70,55,21655,0,21780,,,,,,,,1.27,,,1.72,0.82,56,,,65,47,1,1,1657,9539.8,223.94,253.88,"",,,,4.26,3.35,,,,,,,1.5,1.04,,,60.4,51.6,
"C04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.6,2.9,70,22283,0,70,79,22204,0,22353,,,,,,,,0.89,,,1.17,0.6,47,,,55,39,1,1,1312,9484.1,230.57,259.55,"",,,,4.15,3.27,,,,,,,1.03,0.74,,,51.1,42.9,
"D04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3,ddPCR Supermix for Probes (no dUTP),60,,,3.9,2.2,49,19443,0,49,43,19400,0,19492,,,,,,,,1.14,,,1.61,0.67,53,,,64,43,1,1,879,9578.5,219.79,243.32,"",,,,3.4,2.56,,,,,,,1.38,0.9,,,58,48,
"E04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.7,2.9,70,22053,0,70,57,21996,0,22123,,,,,,,,1.23,,,1.66,0.8,55,,,64,46,1,1,354,9348.9,223.18,252.06,"",,,,4.19,3.3,,,,,,,1.45,1.01,,,59.5,50.7,
"F04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.7,2.9,71,22214,1,70,64,22150,0.0421,22285,,,,,,,,1.09,,,1.46,0.72,52,,,61,44,1,1,396,9434.3,226.68,256.02,"",,,,4.22,3.33,,,,,,,1.28,0.91,,,56.5,47.9,
"G04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.4,ddPCR Supermix for Probes (no dUTP),68,,,4.4,2.6,61,20925,0,61,58,20867,0,20986,,,,,,,,1.05,,,1.43,0.67,51,,,60,42,1,1,1541,9523.3,228.56,255.58,"",,,,3.88,3.01,,,,,,,1.24,0.86,,,55.8,46.7,
"H04",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.7,2.9,64,20395,0,64,52,20343,0,20459,,,,,,,,1.23,,,1.68,0.78,55,,,64,46,1,1,355,9453.3,223.98,252.85,"",,,,4.16,3.25,,,,,,,1.46,1,,,59.8,50.6,
"A05",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.4,ddPCR Supermix for Probes (no dUTP),68,,,4.4,2.6,56,19335,0,56,51,19284,0,19391,,,,,,,,1.1,,,1.52,0.68,52,,,62,43,1,1,885,9481.8,220.18,246.93,"",,,,3.88,2.97,,,,,,,1.31,0.89,,,57.2,47.5,
"B05",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.6,ddPCR Supermix for Probes (no dUTP),72,,,4.6,2.8,64,20871,0,64,67,20804,0,20935,,,,,,,,0.96,,,1.28,0.63,49,,,57,40,1,1,1292,9398.8,224.21,252.25,"",,,,4.07,3.17,,,,,,,1.12,0.79,,,53.2,44.5,
"C05",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",4.6,ddPCR Supermix for Probes (no dUTP),92,,,5.7,3.7,85,21682,0,85,47,21635,0,21767,,,,,,,,1.8,,,2.5,1.2,64,,,73,56,1,1,1402,9431,216.33,252.32,"",,,,5.12,4.12,,,,,,,2.14,1.48,,,68.6,60.3,
"D05",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.7,3,70,21761,0,70,65,21696,0,21831,,,,,,,,1.08,,,1.44,0.71,52,,,60,43,1,1,1405,9534.5,228.67,258.51,"",,,,4.25,3.35,,,,,,,1.26,0.89,,,56.1,47.6,
"E05",Absolute Quantification,"ABS","19711",Ch1Unknown,"FGFR2 c.1024_T","Manual",3.2,ddPCR Supermix for Probes (no dUTP),64,,,4.1,2.5,60,21699,0,60,52,21647,0,21759,,,,,,,,1.15,,,1.58,0.72,54,,,63,44,1,1,853,9419.3,217.05,242.42,"",,,,3.69,2.85,,,,,,,1.37,0.94,,,58.3,48.9,
"F05",Absolute Quantification,"ABS","20RG-148G0080",Ch1Unknown,"FGFR2 c.1024_T","Manual",152,ddPCR Supermix for Probes (no dUTP),3040,,,158,146,2477,18021,308,2169,2227,15794,0.124,20498,,,,,,,,0.98,,,1.03,0.92,49.4,,,50.8,48,1,1,1718,9578.4,1193,2206.3,"",,,,154.6,148.5,,,,,,,1.003,0.948,,,50.1,48.7,
"G05",Absolute Quantification,"ABS","20RG-148G0080",Ch1Unknown,"FGFR2 c.1024_T","Manual",147,ddPCR Supermix for Probes (no dUTP),2940,,,153,142,2666,19979,325,2341,2415,17564,0.162,22645,,,,,,,,0.97,,,1.02,0.92,49.3,,,50.6,47.9,1,1,1644,9511.1,1161.5,2144.5,"",,,,150.2,144.5,,,,,,,0.998,0.945,,,50,48.6,
"H05",Absolute Quantification,"ABS","20RG-148G0080",Ch1Unknown,"FGFR2 c.1024_T","Manual",147,ddPCR Supermix for Probes (no dUTP),2940,,,153,142,2697,20207,318,2379,2352,17855,0.237,22904,,,,,,,,1.01,,,1.06,0.96,50.3,,,51.6,48.9,1,1,1171,9533,1130.9,2120.3,"",,,,150.2,144.6,,,,,,,1.038,0.983,,,51,49.6,
"D06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR2 c.1024_T","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20985,0,0,0,20985,0,20985,,,,,,,,,,,,,,,,,,1,1,0,0,197.4,197.4,"",,,,,,,,,,,,,,,,,,
"E06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR2 c.1024_T","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20468,0,0,0,20468,0,20468,,,,,,,,,,,,,,,,,,1,1,0,0,198.48,198.48,"",,,,,,,,,,,,,,,,,,
"F06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"FGFR2 c.1024_T","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20666,0,0,0,20666,0,20666,,,,,,,,,,,,,,,,,,1,1,0,0,265.1,265.1,"",,,,,,,,,,,,,,,,,,
"E03",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3,ddPCR Supermix for Probes (no dUTP),60,,,3.9,2.3,55,21538,0,60,55,21478,0,21593,,,,,,,,1.09,,,1.49,0.69,52,,,61,43,1,1,1007,2307.6,828.15,831.91,"",,,,3.42,2.61,,,,,,,1.29,0.89,,,56.8,47.5,
"F03",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",4.2,ddPCR Supermix for Probes (no dUTP),84,,,5.2,3.3,70,19745,0,63,70,19682,0,19815,,,,,,,,0.9,,,1.21,0.59,47,,,56,39,1,1,993,2315.3,823.03,828.3,"",,,,4.68,3.69,,,,,,,1.06,0.74,,,51.7,43,
"G03",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.1,ddPCR Supermix for Probes (no dUTP),62,,,4,2.4,57,21271,0,68,57,21203,0,21328,,,,,,,,1.19,,,1.62,0.77,54,,,63,46,1,1,1001,2295.6,818.43,822.38,"",,,,3.58,2.75,,,,,,,1.41,0.98,,,58.9,50,
"H03",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.7,ddPCR Supermix for Probes (no dUTP),74,,,4.6,2.9,68,21742,0,64,68,21678,0,21810,,,,,,,,0.94,,,1.26,0.62,48,,,57,40,1,1,987,2266.4,812.54,817.07,"",,,,4.14,3.25,,,,,,,1.1,0.78,,,52.8,44.1,
"A04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.6,ddPCR Supermix for Probes (no dUTP),72,,,4.6,2.8,68,21968,0,84,68,21884,0,22036,,,,,,,,1.24,,,1.63,0.84,55,,,63,47,1,1,1017,2294.6,841.42,845.91,"",,,,4.09,3.21,,,,,,,1.44,1.03,,,59.3,51.2,
"B04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3,ddPCR Supermix for Probes (no dUTP),60,,,3.8,2.3,55,21725,0,70,55,21655,0,21780,,,,,,,,1.27,,,1.72,0.82,56,,,65,47,1,1,1026,2274.2,853.44,857.03,"",,,,3.39,2.59,,,,,,,1.5,1.04,,,60.4,51.6,
"C04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",4.2,ddPCR Supermix for Probes (no dUTP),84,,,5.2,3.3,79,22274,0,70,79,22204,0,22353,,,,,,,,0.89,,,1.17,0.6,47,,,55,39,1,1,1027,2326,846.05,851.28,"",,,,4.65,3.72,,,,,,,1.03,0.74,,,51.1,42.9,
"D04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",2.6,ddPCR Supermix for Probes (no dUTP),52,,,3.5,1.9,43,19449,0,49,43,19400,0,19492,,,,,,,,1.14,,,1.61,0.67,53,,,64,43,1,1,1017,2316.1,841.66,844.91,"",,,,3.01,2.22,,,,,,,1.38,0.9,,,58,48,
"E04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3,ddPCR Supermix for Probes (no dUTP),60,,,3.9,2.3,57,22066,0,70,57,21996,0,22123,,,,,,,,1.23,,,1.66,0.8,55,,,64,46,1,1,1019,2306.3,845.19,848.95,"",,,,3.45,2.65,,,,,,,1.45,1.01,,,59.5,50.7,
"F04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.4,ddPCR Supermix for Probes (no dUTP),68,,,4.3,2.7,65,22220,1,70,64,22150,0.0421,22285,,,,,,,,1.09,,,1.46,0.72,52,,,61,44,1,1,1017,2285.5,842.55,846.76,"",,,,3.88,3.03,,,,,,,1.28,0.91,,,56.5,47.9,
"G04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.3,ddPCR Supermix for Probes (no dUTP),66,,,4.2,2.5,58,20928,0,61,58,20867,0,20986,,,,,,,,1.05,,,1.43,0.67,51,,,60,42,1,1,1030,2309.4,858.88,862.89,"",,,,3.7,2.85,,,,,,,1.24,0.86,,,55.8,46.7,
"H04",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3,ddPCR Supermix for Probes (no dUTP),60,,,3.9,2.3,52,20407,0,64,52,20343,0,20459,,,,,,,,1.23,,,1.68,0.78,55,,,64,46,1,1,1009,2304.6,847.1,850.81,"",,,,3.43,2.6,,,,,,,1.46,1,,,59.8,50.6,
"A05",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.1,ddPCR Supermix for Probes (no dUTP),62,,,4,2.3,51,19340,0,56,51,19284,0,19391,,,,,,,,1.1,,,1.52,0.68,52,,,62,43,1,1,1022,2322.5,842.44,846.34,"",,,,3.55,2.69,,,,,,,1.31,0.89,,,57.2,47.5,
"B05",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.8,2.9,67,20868,0,64,67,20804,0,20935,,,,,,,,0.96,,,1.28,0.63,49,,,57,40,1,1,1015,2289.8,839.52,844.17,"",,,,4.25,3.33,,,,,,,1.12,0.79,,,53.2,44.5,
"C05",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",2.5,ddPCR Supermix for Probes (no dUTP),50,,,3.3,1.9,47,21720,0,85,47,21635,0,21767,,,,,,,,1.8,,,2.5,1.2,64,,,73,56,1,1,1018,2267.6,845.97,849.04,"",,,,2.93,2.19,,,,,,,2.14,1.48,,,68.6,60.3,
"D05",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",3.5,ddPCR Supermix for Probes (no dUTP),70,,,4.4,2.7,65,21766,0,70,65,21696,0,21831,,,,,,,,1.08,,,1.44,0.71,52,,,60,43,1,1,1033,2290.6,854.94,859.22,"",,,,3.96,3.09,,,,,,,1.26,0.89,,,56.1,47.6,
"E05",Absolute Quantification,"ABS","19711",Ch2Unknown,"FGFR2 c.1024_A","Manual",2.8,ddPCR Supermix for Probes (no dUTP),56,,,3.7,2.1,52,21707,0,60,52,21647,0,21759,,,,,,,,1.15,,,1.58,0.72,54,,,63,44,1,1,1519,2487.2,840.38,844.31,"",,,,3.22,2.44,,,,,,,1.37,0.94,,,58.3,48.9,
"F05",Absolute Quantification,"ABS","20RG-148G0080",Ch2Unknown,"FGFR2 c.1024_A","Manual",155,ddPCR Supermix for Probes (no dUTP),3100,,,161,149,2535,17963,308,2169,2227,15794,0.124,20498,,,,,,,,0.98,,,1.03,0.92,49.4,,,50.8,48,1,1,1267,2627.2,823.8,1046.8,"",,,,158.4,152.2,,,,,,,1.003,0.948,,,50.1,48.7,
"G05",Absolute Quantification,"ABS","20RG-148G0080",Ch2Unknown,"FGFR2 c.1024_A","Manual",152,ddPCR Supermix for Probes (no dUTP),3040,,,157,146,2740,19905,325,2341,2415,17564,0.162,22645,,,,,,,,0.97,,,1.02,0.92,49.3,,,50.6,47.9,1,1,1254,2608.9,821.7,1037.9,"",,,,154.6,148.8,,,,,,,0.998,0.945,,,50,48.6,
"H05",Absolute Quantification,"ABS","20RG-148G0080",Ch2Unknown,"FGFR2 c.1024_A","Manual",146,ddPCR Supermix for Probes (no dUTP),2920,,,151,140,2670,20234,318,2379,2352,17855,0.237,22904,,,,,,,,1.01,,,1.06,0.96,50.3,,,51.6,48.9,1,1,1255,2641.9,823.59,1035.6,"",,,,148.6,143,,,,,,,1.038,0.983,,,51,49.6,
"D06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"FGFR2 c.1024_A","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20985,0,0,0,20985,0,20985,,,,,,,,,,,,,,,,,,1,1,0,0,845.83,845.83,"",,,,,,,,,,,,,,,,,,
"E06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"FGFR2 c.1024_A","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20468,0,0,0,20468,0,20468,,,,,,,,,,,,,,,,,,1,1,0,0,842.95,842.95,"",,,,,,,,,,,,,,,,,,
"F06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"FGFR2 c.1024_A","CHECK",No Call,ddPCR Supermix for Probes (no dUTP),,,,,,0,20666,0,0,0,20666,0,20666,,,,,,,,,,,,,,,,,,1,1,0,0,884.09,884.09,"",,,,,,,,,,,,,,,,,,
