Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"F03",Absolute Quantification,"ABS","13857",Ch1Unknown,"rs1941702_G","Manual",2.3,ddPCR Supermix for Probes (no dUTP),46,,,3.1,1.7,46,23048,3,43,519,22529,0.102,23094,,,,,,,,0.087,,,0.114,0.061,8,,,10.3,5.8,1,1,2683,8828.2,562.02,578.48,"",,,,2.71,2.02,,,,,,,0.101,0.074,,,9.2,6.9,
"G03",Absolute Quantification,"ABS","13857",Ch1Unknown,"rs1941702_G","Manual",1.8,ddPCR Supermix for Probes (no dUTP),36,,,2.5,1.2,33,21589,1,32,478,21111,0.015,21622,,,,,,,,0.068,,,0.092,0.044,6.4,,,8.5,4.3,1,1,2683,8696.3,565.9,578.31,"",,,,2.13,1.5,,,,,,,0.08,0.056,,,7.5,5.3,
"H03",Absolute Quantification,"ABS","13857",Ch1Unknown,"rs1941702_G","Manual",2.1,ddPCR Supermix for Probes (no dUTP),42,,,2.8,1.5,39,22084,0,39,539,21545,0,22123,,,,,,,,0.072,,,0.095,0.048,6.7,,,8.7,4.6,1,1,2683,8800.7,570.96,585.46,"",,,,2.43,1.76,,,,,,,0.083,0.06,,,7.7,5.6,
"A04",Absolute Quantification,"ABS","13857",Ch1Unknown,"rs1941702_G","Manual",2.4,ddPCR Supermix for Probes (no dUTP),48,,,3.1,1.7,47,23427,3,44,579,22848,0.0945,23474,,,,,,,,0.08,,,0.104,0.056,7.4,,,9.4,5.3,1,1,2683,8435.2,560.21,575.98,"",,,,2.72,2.03,,,,,,,0.092,0.068,,,8.4,6.4,
"B04",Absolute Quantification,"ABS","16883",Ch1Unknown,"rs1941702_G","Manual",22.8,ddPCR Supermix for Probes (no dUTP),456,,,24.9,20.7,439,22444,0,439,20,22424,0,22883,,,,,,,,22,,,32,12,95.7,,,97.6,93.8,1,1,2683,9053.6,547.03,710.22,"",,,,23.9,21.7,,,,,,,27,17,,,96.6,94.7,
"C04",Absolute Quantification,"ABS","16883",Ch1Unknown,"rs1941702_G","Manual",20.1,ddPCR Supermix for Probes (no dUTP),402,,,22.1,18.1,384,22335,0,384,22,22313,0,22719,,,,,,,,18,,,25,10,94.6,,,96.8,92.4,1,1,2683,9141.2,553.72,698.86,"",,,,21.1,19,,,,,,,21.5,13.7,,,95.7,93.5,
"D04",Absolute Quantification,"ABS","16883",Ch1Unknown,"rs1941702_G","Manual",21.1,ddPCR Supermix for Probes (no dUTP),422,,,23.2,19,395,21819,2,393,27,21792,0.0801,22214,,,,,,,,14,,,19,9,93.2,,,95.6,90.8,1,1,2683,9217.2,561.32,715.23,"",,,,22.2,20,,,,,,,16.4,11.1,,,94.4,92,
"E04",Absolute Quantification,"ABS","16883",Ch1Unknown,"rs1941702_G","Manual",23.3,ddPCR Supermix for Probes (no dUTP),466,,,25.4,21.2,456,22809,1,455,30,22779,0.0203,23265,,,,,,,,15,,,20,9,93.7,,,95.9,91.5,1,1,2683,9199.2,558.12,727.49,"",,,,24.4,22.2,,,,,,,17.6,12.1,,,94.8,92.6,
"F04",Absolute Quantification,"ABS","16883",Ch1Unknown,"rs1941702_G","Manual",23,ddPCR Supermix for Probes (no dUTP),460,,,25.2,20.9,440,22240,0,440,25,22215,0,22680,,,,,,,,18,,,25,11,94.7,,,96.7,92.6,1,1,2683,9248.2,560.47,729.02,"",,,,24.1,21.9,,,,,,,21.4,14.1,,,95.7,93.6,
"G04",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22405,0,0,0,22405,0,22405,,,,,,,,,,,,,,,,,,1,1,2683,0,557.5,557.5,"",,,,0.072,0,,,,,,,,,,,,,
"H04",Absolute Quantification,"ABS","20806",Ch1Unknown,"rs1941702_G","Manual",29.6,ddPCR Supermix for Probes (no dUTP),592,,,32,27.1,568,22325,0,568,28,22297,0,22893,,,,,,,,21,,,28,13,95.4,,,97,93.7,1,1,2683,8551.7,563.61,761.8,"",,,,30.8,28.3,,,,,,,24.5,16.6,,,96.2,94.5,
"A05",Absolute Quantification,"ABS","20806",Ch1Unknown,"rs1941702_G","Manual",29.7,ddPCR Supermix for Probes (no dUTP),594,,,32.2,27.1,535,20958,0,535,47,20911,0,21493,,,,,,,,11.5,,,15,8.1,92,,,94.2,89.8,1,1,2683,8469.9,567.61,764.31,"",,,,30.9,28.4,,,,,,,13.3,9.8,,,93.1,90.9,
"B05",Absolute Quantification,"ABS","20806",Ch1Unknown,"rs1941702_G","Manual",29.8,ddPCR Supermix for Probes (no dUTP),596,,,32.3,27.3,564,21990,0,564,27,21963,0,22554,,,,,,,,21,,,29,13,95.5,,,97.2,93.8,1,1,2683,8333.4,550.46,745.08,"",,,,31,28.5,,,,,,,25.3,17,,,96.3,94.6,
"C05",Absolute Quantification,"ABS","19RG-347G0040",Ch1Unknown,"rs1941702_G","Manual",221,ddPCR Supermix for Probes (no dUTP),4420,,,228,214,3804,18372,646,3158,3159,15213,0,22176,,,,,,,,1,,,1.045,0.955,50,,,51.1,48.9,1,1,2683,9070.7,612.66,2063.5,"",,,,225,217.8,,,,,,,1.023,0.977,,,50.6,49.4,
"D05",Absolute Quantification,"ABS","19RG-347G0040",Ch1Unknown,"rs1941702_G","Manual",227,ddPCR Supermix for Probes (no dUTP),4540,,,234,220,3999,18831,671,3328,3199,15632,0,22830,,,,,,,,1.037,,,1.083,0.991,50.9,,,52,49.8,1,1,2683,9128.2,621.32,2111.4,"",,,,230.1,223,,,,,,,1.06,1.013,,,51.5,50.3,
"E05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.26,0,1,21435,1,0,0,21435,0.0549,21436,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,2683,11159,569.07,569.56,"",,,,0.14,0.01,,,,,,,2.6,0,,,89,11,
"F05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22505,0,0,0,22505,0,22505,,,,,,,,,,,,,,,,,,1,1,2683,0,559.95,559.95,"",,,,0.072,0,,,,,,,,,,,,,
"G05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22189,0,0,0,22189,0,22189,,,,,,,,,,,,,,,,,,1,1,2683,0,569.37,569.37,"",,,,0.073,0,,,,,,,,,,,,,
"H05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21024,0,0,0,21024,0,21024,,,,,,,,,,,,,,,,,,1,1,2683,0,575.57,575.57,"",,,,0.077,0,,,,,,,,,,,,,
"A06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21962,0,0,0,21962,0,21962,,,,,,,,,,,,,,,,,,1,1,2683,0,471.62,471.62,"",,,,0.073,0,,,,,,,,,,,,,
"B06",Absolute Quantification,"ABS","NTC",Ch1Unknown,"rs1941702_G","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23069,0,0,0,23069,0,23069,,,,,,,,,,,,,,,,,,1,1,2683,0,475.9,475.9,"",,,,0.07,0,,,,,,,,,,,,,
"D03",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",26,ddPCR Supermix for Probes (no dUTP),520,,,28.2,23.7,500,22412,1,44,499,22368,0.000946,22912,,,,,,,,0.089,,,0.116,0.062,8.2,,,10.5,5.9,1,1,2402,4523.9,1053.9,1129.7,"",,,,27.1,24.8,,,,,,,0.103,0.075,,,9.3,7,
"E03",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",27.1,ddPCR Supermix for Probes (no dUTP),542,,,29.4,24.8,517,22194,0,46,517,22148,0,22711,,,,,,,,0.088,,,0.115,0.061,8.1,,,10.3,5.8,1,1,2402,4601.9,1086.3,1166.3,"",,,,28.3,25.9,,,,,,,0.102,0.075,,,9.2,6.9,
"F03",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",26.9,ddPCR Supermix for Probes (no dUTP),538,,,29.2,24.6,522,22572,3,43,519,22529,0.102,23094,,,,,,,,0.087,,,0.114,0.061,8,,,10.3,5.8,1,1,2402,4636.2,1080.6,1161,"",,,,28.1,25.7,,,,,,,0.101,0.074,,,9.2,6.9,
"G03",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",26.4,ddPCR Supermix for Probes (no dUTP),528,,,28.7,24,479,21143,1,32,478,21111,0.015,21622,,,,,,,,0.068,,,0.092,0.044,6.4,,,8.5,4.3,1,1,2402,4627.9,1087.9,1166.3,"",,,,27.6,25.2,,,,,,,0.08,0.056,,,7.5,5.3,
"H03",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",29,ddPCR Supermix for Probes (no dUTP),580,,,31.5,26.6,539,21584,0,39,539,21545,0,22123,,,,,,,,0.072,,,0.095,0.048,6.7,,,8.7,4.6,1,1,2402,4659.3,1103,1189.6,"",,,,30.3,27.8,,,,,,,0.083,0.06,,,7.7,5.6,
"A04",Absolute Quantification,"ABS","13857",Ch2Unknown,"rs1941702_C","Manual",29.5,ddPCR Supermix for Probes (no dUTP),590,,,31.9,27.1,582,22892,3,44,579,22848,0.0945,23474,,,,,,,,0.08,,,0.104,0.056,7.4,,,9.4,5.3,1,1,2402,4553.2,1083.9,1169.9,"",,,,30.8,28.3,,,,,,,0.092,0.068,,,8.4,6.4,
"B04",Absolute Quantification,"ABS","16883",Ch2Unknown,"rs1941702_C","Manual",1.03,ddPCR Supermix for Probes (no dUTP),20.6,,,1.55,0.64,20,22863,0,439,20,22424,0,22883,,,,,,,,22,,,32,12,95.7,,,97.6,93.8,1,1,2402,4741.4,1088.4,1091.6,"",,,,1.28,0.82,,,,,,,27,17,,,96.6,94.7,
"C04",Absolute Quantification,"ABS","16883",Ch2Unknown,"rs1941702_C","Manual",1.14,ddPCR Supermix for Probes (no dUTP),22.8,,,1.69,0.73,22,22697,0,384,22,22313,0,22719,,,,,,,,18,,,25,10,94.6,,,96.8,92.4,1,1,2402,4703,1100.7,1104.2,"",,,,1.4,0.91,,,,,,,21.5,13.7,,,95.7,93.5,
"D04",Absolute Quantification,"ABS","16883",Ch2Unknown,"rs1941702_C","Manual",1.5,ddPCR Supermix for Probes (no dUTP),30,,,2.2,1,29,22185,2,393,27,21792,0.0801,22214,,,,,,,,14,,,19,9,93.2,,,95.6,90.8,1,1,2402,4732,1118.9,1123.6,"",,,,1.84,1.27,,,,,,,16.4,11.1,,,94.4,92,
"E04",Absolute Quantification,"ABS","16883",Ch2Unknown,"rs1941702_C","Manual",1.6,ddPCR Supermix for Probes (no dUTP),32,,,2.2,1.1,31,23234,1,455,30,22779,0.0203,23265,,,,,,,,15,,,20,9,93.7,,,95.9,91.5,1,1,2402,4594.3,1108.2,1112.8,"",,,,1.87,1.3,,,,,,,17.6,12.1,,,94.8,92.6,
"F04",Absolute Quantification,"ABS","16883",Ch2Unknown,"rs1941702_C","Manual",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.9,25,22655,0,440,25,22215,0,22680,,,,,,,,18,,,25,11,94.7,,,96.7,92.6,1,1,2402,4742.2,1115.1,1119.1,"",,,,1.57,1.06,,,,,,,21.4,14.1,,,95.7,93.6,
"G04",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22405,0,0,0,22405,0,22405,,,,,,,,,,,,,,,,,,1,1,2402,0,1102.2,1102.2,"",,,,0.072,0,,,,,,,,,,,,,
"H04",Absolute Quantification,"ABS","20806",Ch2Unknown,"rs1941702_C","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2,1,28,22865,0,568,28,22297,0,22893,,,,,,,,21,,,28,13,95.4,,,97,93.7,1,1,2402,4442,1116.1,1120.2,"",,,,1.73,1.19,,,,,,,24.5,16.6,,,96.2,94.5,
"A05",Absolute Quantification,"ABS","20806",Ch2Unknown,"rs1941702_C","Manual",2.6,ddPCR Supermix for Probes (no dUTP),52,,,3.4,1.9,47,21446,0,535,47,20911,0,21493,,,,,,,,11.5,,,15,8.1,92,,,94.2,89.8,1,1,2402,4368,1120.2,1127.3,"",,,,2.97,2.22,,,,,,,13.3,9.8,,,93.1,90.9,
"B05",Absolute Quantification,"ABS","20806",Ch2Unknown,"rs1941702_C","Manual",1.4,ddPCR Supermix for Probes (no dUTP),28,,,2,0.9,27,22527,0,564,27,21963,0,22554,,,,,,,,21,,,29,13,95.5,,,97.2,93.8,1,1,2402,4342,1088.6,1092.5,"",,,,1.7,1.16,,,,,,,25.3,17,,,96.3,94.6,
"C05",Absolute Quantification,"ABS","19RG-347G0040",Ch2Unknown,"rs1941702_C","Manual",221,ddPCR Supermix for Probes (no dUTP),4420,,,229,214,3805,18371,646,3158,3159,15213,0,22176,,,,,,,,1,,,1.045,0.955,50,,,51.1,48.9,1,1,2402,4764.6,1200.1,1811.7,"",,,,225.1,217.9,,,,,,,1.023,0.977,,,50.6,49.4,
"D05",Absolute Quantification,"ABS","19RG-347G0040",Ch2Unknown,"rs1941702_C","Manual",219,ddPCR Supermix for Probes (no dUTP),4380,,,225,212,3870,18960,671,3328,3199,15632,0,22830,,,,,,,,1.037,,,1.083,0.991,50.9,,,52,49.8,1,1,2402,4801.3,1221.6,1828.4,"",,,,222,215,,,,,,,1.06,1.013,,,51.5,50.3,
"E05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.26,0,1,21435,1,0,0,21435,0.0549,21436,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,2402,7594,1142.6,1142.9,"",,,,0.14,0.01,,,,,,,2.6,0,,,89,11,
"F05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22505,0,0,0,22505,0,22505,,,,,,,,,,,,,,,,,,1,1,2402,0,1125,1125,"",,,,0.072,0,,,,,,,,,,,,,
"G05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22189,0,0,0,22189,0,22189,,,,,,,,,,,,,,,,,,1,1,2402,0,1144.5,1144.5,"",,,,0.073,0,,,,,,,,,,,,,
"H05",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21024,0,0,0,21024,0,21024,,,,,,,,,,,,,,,,,,1,1,2402,0,1158.2,1158.2,"",,,,0.077,0,,,,,,,,,,,,,
"A06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21962,0,0,0,21962,0,21962,,,,,,,,,,,,,,,,,,1,1,2402,0,1033.7,1033.7,"",,,,0.073,0,,,,,,,,,,,,,
"B06",Absolute Quantification,"ABS","NTC",Ch2Unknown,"rs1941702_C","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23069,0,0,0,23069,0,23069,,,,,,,,,,,,,,,,,,1,1,2402,0,1050.3,1050.3,"",,,,0.07,0,,,,,,,,,,,,,
