Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"G01",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.12,ddPCR Supermix for Probes (no dUTP),2.4,,,0.39,0.02,2,19568,1,1,309,19259,0.0592,19570,,,,,,,,0.006,,,0.016,0,0.6,,,1.6,0,1,1,6311,11630,2241.7,2242.7,"",,,,0.23,0.05,,,,,,,0.0112,0.0016,,,1.11,0.16,
"H01",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.24,ddPCR Supermix for Probes (no dUTP),4.8,,,0.56,0.07,4,19713,0,4,302,19411,0,19717,,,,,,,,0.013,,,0.027,0,1.3,,,2.6,0,1,1,6311,11750,2227.6,2229.5,"",,,,0.38,0.14,,,,,,,0.02,0.006,,,2,0.6,
"A02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.24,0,1,23356,0,1,368,22988,0,23357,,,,,,,,0.0027,,,0.0091,0,0.27,,,0.9,0,1,1,6311,11149,2239.7,2240.1,"",,,,0.13,0.01,,,,,,,0.0057,0,,,0.57,0,
"A03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,22079,0,0,0,22079,0,22079,,,,,,,,,,,,,,,,,,1,1,6311,0,2215.7,2215.7,"",,,,0.073,0,,,,,,,,,,,,,
"A04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.74,ddPCR Supermix for Probes (no dUTP),14.8,,,1.22,0.41,13,20621,0,13,489,20132,0,20634,,,,,,,,0.026,,,0.041,0.012,2.6,,,4,1.2,1,1,6311,11330,2254.2,2259.9,"",,,,0.97,0.55,,,,,,,0.034,0.019,,,3.3,1.9,
"A05",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1,ddPCR Supermix for Probes (no dUTP),20,,,1.6,0.6,14,16489,0,14,393,16096,0,16503,,,,,,,,0.035,,,0.054,0.016,3.4,,,5.2,1.6,1,1,6311,11670,2241.3,2249.3,"",,,,1.29,0.75,,,,,,,0.045,0.026,,,4.3,2.5,
"A06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.61,ddPCR Supermix for Probes (no dUTP),12.2,,,1.04,0.31,11,21324,0,11,619,20705,0,21335,,,,,,,,0.018,,,0.028,0.007,1.7,,,2.7,0.7,1,1,6311,11384,2213.2,2217.9,"",,,,0.81,0.44,,,,,,,0.023,0.012,,,2.2,1.2,
"A07",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.53,ddPCR Supermix for Probes (no dUTP),10.6,,,1.02,0.22,7,15674,0,7,488,15186,0,15681,,,,,,,,0.014,,,0.025,0.003,1.4,,,2.4,0.3,1,1,6311,11742,2301.7,2305.9,"",,,,0.75,0.35,,,,,,,0.02,0.009,,,1.9,0.9,
"A08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20975,0,0,1,20974,0,20975,,,,,,,,,,,,,,,,,,1,1,6311,0,2188.3,2188.3,"",,,,0.077,0,,,,,,,,,,,,,
"A09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19738,0,0,0,19738,0,19738,,,,,,,,,,,,,,,,,,1,1,6311,0,2271.6,2271.6,"",,,,0.082,0,,,,,,,,,,,,,
"A10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.25,0,1,22459,0,1,1,22458,0,22460,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,6311,9992.2,2217.7,2218.1,"",,,,0.13,0.01,,,,,,,2.6,0,,,89,11,
"B02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.23,ddPCR Supermix for Probes (no dUTP),4.6,,,0.55,0.07,4,20033,0,4,348,19685,0,20037,,,,,,,,0.011,,,0.023,0,1.1,,,2.3,0,1,1,6311,11718,2253.7,2255.6,"",,,,0.38,0.13,,,,,,,0.017,0.006,,,1.7,0.6,
"B03",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.05,ddPCR Supermix for Probes (no dUTP),1,,,0.26,0,1,21746,0,1,2,21744,0,21747,,,,,,,,0.5,,,1.9,0,33,,,96,0,1,1,6311,11339,2235,2235.4,"",,,,0.13,0.01,,,,,,,1.2,0,,,63,4,
"B04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1.04,ddPCR Supermix for Probes (no dUTP),20.8,,,1.6,0.63,18,20344,0,18,458,19886,0,20362,,,,,,,,0.039,,,0.057,0.02,3.7,,,5.5,2,1,1,6311,11388,2239.3,2247.4,"",,,,1.31,0.81,,,,,,,0.048,0.03,,,4.6,2.9,
"B05",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.88,ddPCR Supermix for Probes (no dUTP),17.6,,,1.38,0.51,16,21478,0,16,510,20968,0,21494,,,,,,,,0.031,,,0.047,0.015,3,,,4.5,1.5,1,1,6311,11528,2297.7,2304.6,"",,,,1.11,0.67,,,,,,,0.039,0.023,,,3.7,2.3,
"B06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.53,ddPCR Supermix for Probes (no dUTP),10.6,,,0.97,0.26,9,19791,0,9,558,19233,0,19800,,,,,,,,0.016,,,0.027,0.005,1.6,,,2.6,0.5,1,1,6311,11284,2232.9,2237.1,"",,,,0.73,0.38,,,,,,,0.021,0.011,,,2.1,1,
"B07",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.84,ddPCR Supermix for Probes (no dUTP),16.8,,,1.41,0.45,12,16859,0,12,506,16353,0,16871,,,,,,,,0.023,,,0.037,0.01,2.3,,,3.6,1,1,1,6311,11212,2194,2200.4,"",,,,1.1,0.62,,,,,,,0.03,0.017,,,2.9,1.6,
"B08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.15,0,0,23243,0,0,0,23243,0,23243,,,,,,,,,,,,,,,,,,1,1,6311,0,2236.1,2236.1,"",,,,0.069,0,,,,,,,,,,,,,
"B09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18484,0,0,0,18484,0,18484,,,,,,,,,,,,,,,,,,1,1,6311,0,2136.8,2136.8,"",,,,0.087,0,,,,,,,,,,,,,
"B10",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,19516,0,0,1,19515,0,19516,,,,,,,,,,,,,,,,,,1,1,6311,0,2264.6,2264.6,"",,,,0.083,0,,,,,,,,,,,,,
"C02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.26,ddPCR Supermix for Probes (no dUTP),5.2,,,0.57,0.09,5,22271,2,3,366,21905,0.103,22276,,,,,,,,0.013,,,0.026,0.001,1.3,,,2.5,0.1,1,1,6311,11451,2242.2,2244.2,"",,,,0.4,0.16,,,,,,,0.02,0.007,,,1.9,0.7,
"C03",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1.3,ddPCR Supermix for Probes (no dUTP),26,,,1.9,0.9,24,21394,2,22,602,20792,0.0749,21418,,,,,,,,0.039,,,0.055,0.023,3.8,,,5.3,2.3,1,1,6311,11601,2246.4,2256.9,"",,,,1.61,1.07,,,,,,,0.047,0.031,,,4.5,3,
"C04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.81,ddPCR Supermix for Probes (no dUTP),16.2,,,1.33,0.44,13,18950,1,12,427,18523,0.0449,18963,,,,,,,,0.03,,,0.047,0.013,2.9,,,4.5,1.3,1,1,6311,11447,2221,2227.4,"",,,,1.05,0.6,,,,,,,0.039,0.022,,,3.7,2.1,
"C05",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.82,ddPCR Supermix for Probes (no dUTP),16.4,,,1.4,0.42,11,15837,1,10,362,15475,0.0569,15848,,,,,,,,0.03,,,0.048,0.012,2.9,,,4.6,1.2,1,1,6311,11639,2299.1,2305.6,"",,,,1.09,0.59,,,,,,,0.039,0.021,,,3.8,2,
"C06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.61,ddPCR Supermix for Probes (no dUTP),12.2,,,1.07,0.3,10,19424,0,10,501,18923,0,19434,,,,,,,,0.02,,,0.032,0.007,1.9,,,3.1,0.7,1,1,6311,11460,2240.6,2245.3,"",,,,0.82,0.43,,,,,,,0.026,0.013,,,2.5,1.3,
"C07",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.7,ddPCR Supermix for Probes (no dUTP),14,,,1.17,0.37,12,20275,0,12,546,19729,0,20287,,,,,,,,0.022,,,0.034,0.009,2.1,,,3.3,0.9,1,1,6311,11287,2221.4,2226.7,"",,,,0.92,0.51,,,,,,,0.028,0.015,,,2.7,1.5,
"C08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.27,0,1,21083,0,1,1,21082,0,21084,,,,,,,,1,,,4.3,0,50,,,130,0,1,1,6311,11060,2311.7,2312.2,"",,,,0.14,0.02,,,,,,,2.6,0,,,89,11,
"C09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20319,0,0,0,20319,0,20319,,,,,,,,,,,,,,,,,,1,1,6311,0,2263,2263,"",,,,0.079,0,,,,,,,,,,,,,
"D02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.12,ddPCR Supermix for Probes (no dUTP),2.4,,,0.38,0.02,2,20076,0,2,307,19769,0,20078,,,,,,,,0.006,,,0.016,0,0.6,,,1.6,0,1,1,6311,11970,2279.3,2280.3,"",,,,0.23,0.05,,,,,,,0.0113,0.0016,,,1.12,0.17,
"D03",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1.2,ddPCR Supermix for Probes (no dUTP),24,,,1.9,0.8,21,19913,0,21,488,19425,0,19934,,,,,,,,0.043,,,0.061,0.024,4.1,,,5.8,2.4,1,1,6311,11727,2246,2256,"",,,,1.53,0.99,,,,,,,0.052,0.033,,,5,3.2,
"D04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.87,ddPCR Supermix for Probes (no dUTP),17.4,,,1.39,0.5,15,20249,1,14,500,19749,0.0375,20264,,,,,,,,0.03,,,0.045,0.014,2.9,,,4.3,1.4,1,1,6311,11426,2198.4,2205.2,"",,,,1.12,0.67,,,,,,,0.037,0.022,,,3.6,2.1,
"D05",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21492,0,0,0,21492,0,21492,,,,,,,,,,,,,,,,,,1,1,6311,0,2270,2270,"",,,,0.075,0,,,,,,,,,,,,,
"D06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.41,ddPCR Supermix for Probes (no dUTP),8.2,,,0.83,0.16,6,17310,0,6,488,16822,0,17316,,,,,,,,0.012,,,0.022,0.002,1.2,,,2.2,0.2,1,1,6311,11671,2279.2,2282.5,"",,,,0.6,0.26,,,,,,,0.017,0.007,,,1.69,0.71,
"D07",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20401,0,0,0,20401,0,20401,,,,,,,,,,,,,,,,,,1,1,6311,0,2175.3,2175.3,"",,,,0.079,0,,,,,,,,,,,,,
"D08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20237,0,0,0,20237,0,20237,,,,,,,,,,,,,,,,,,1,1,6311,0,2282.5,2282.5,"",,,,0.08,0,,,,,,,,,,,,,
"D09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20179,0,0,0,20179,0,20179,,,,,,,,,,,,,,,,,,1,1,6311,0,2294.2,2294.2,"",,,,0.08,0,,,,,,,,,,,,,
"E02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.18,ddPCR Supermix for Probes (no dUTP),3.6,,,0.48,0.04,3,19612,0,3,292,19320,0,19615,,,,,,,,0.01,,,0.023,0,1,,,2.2,0,1,1,6311,10145,2238.6,2239.8,"",,,,0.31,0.09,,,,,,,0.016,0.004,,,1.6,0.4,
"E03",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1,ddPCR Supermix for Probes (no dUTP),20,,,1.56,0.6,17,19939,0,17,526,19413,0,19956,,,,,,,,0.032,,,0.047,0.016,3.1,,,4.6,1.6,1,1,6311,11709,2261.7,2269.8,"",,,,1.27,0.78,,,,,,,0.04,0.024,,,3.8,2.4,
"E04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",0.64,ddPCR Supermix for Probes (no dUTP),12.8,,,1.11,0.33,11,20115,0,11,476,19639,0,20126,,,,,,,,0.023,,,0.037,0.009,2.2,,,3.6,0.9,1,1,6311,11507,2229.6,2234.7,"",,,,0.86,0.47,,,,,,,0.03,0.016,,,2.9,1.6,
"E05",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.25,ddPCR Supermix for Probes (no dUTP),5,,,0.59,0.08,4,18717,0,4,547,18170,0,18721,,,,,,,,0.007,,,0.015,0,0.7,,,1.4,0,1,1,6311,11614,2270.9,2272.9,"",,,,0.4,0.14,,,,,,,0.0109,0.0035,,,1.08,0.35,
"E06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.66,ddPCR Supermix for Probes (no dUTP),13.2,,,1.13,0.34,11,19651,0,11,531,19120,0,19662,,,,,,,,0.02,,,0.033,0.008,2,,,3.2,0.8,1,1,6311,11014,2233.1,2238,"",,,,0.88,0.48,,,,,,,0.027,0.014,,,2.6,1.4,
"E07",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20847,0,0,1,20846,0,20847,,,,,,,,,,,,,,,,,,1,1,6311,0,2241.1,2241.1,"",,,,0.077,0,,,,,,,,,,,,,
"E08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21291,0,0,1,21290,0,21291,,,,,,,,,,,,,,,,,,1,1,6311,0,2275.5,2275.5,"",,,,0.076,0,,,,,,,,,,,,,
"E09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21306,0,0,0,21306,0,21306,,,,,,,,,,,,,,,,,,1,1,6311,0,2271.5,2271.5,"",,,,0.076,0,,,,,,,,,,,,,
"F02",Absolute Quantification,"ABS","11928",Ch1Unknown,"ZFY","Manual",0.22,ddPCR Supermix for Probes (no dUTP),4.4,,,0.52,0.07,4,21425,0,4,321,21104,0,21429,,,,,,,,0.012,,,0.025,0,1.2,,,2.5,0,1,1,6311,11133,2267.6,2269.3,"",,,,0.35,0.13,,,,,,,0.019,0.006,,,1.8,0.6,
"F03",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1.15,ddPCR Supermix for Probes (no dUTP),23,,,1.71,0.72,21,21507,1,20,527,20980,0.0272,21528,,,,,,,,0.039,,,0.057,0.022,3.8,,,5.4,2.2,1,1,6311,11762,2243.5,2252.8,"",,,,1.42,0.92,,,,,,,0.048,0.031,,,4.6,3,
"F04",Absolute Quantification,"ABS","12945",Ch1Unknown,"ZFY","Manual",1.1,ddPCR Supermix for Probes (no dUTP),22,,,1.6,0.6,17,19026,1,16,478,18548,0.0363,19043,,,,,,,,0.035,,,0.052,0.018,3.4,,,5,1.8,1,1,6311,11867,2295.7,2304.3,"",,,,1.33,0.82,,,,,,,0.044,0.026,,,4.2,2.6,
"F05",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",1.08,ddPCR Supermix for Probes (no dUTP),21.6,,,1.62,0.67,20,21841,2,18,878,20963,0.0671,21861,,,,,,,,0.022,,,0.032,0.012,2.2,,,3.1,1.2,1,1,6311,11481,2264.1,2272.5,"",,,,1.34,0.85,,,,,,,0.027,0.017,,,2.66,1.7,
"F06",Absolute Quantification,"ABS","14917",Ch1Unknown,"ZFY","Manual",0.73,ddPCR Supermix for Probes (no dUTP),14.6,,,1.25,0.38,11,17783,0,11,536,17247,0,17794,,,,,,,,0.02,,,0.033,0.008,2,,,3.2,0.8,1,1,6311,11511,2219.5,2225.3,"",,,,0.97,0.53,,,,,,,0.026,0.014,,,2.6,1.4,
"F07",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,19052,0,0,0,19052,0,19052,,,,,,,,,,,,,,,,,,1,1,6311,0,2225.4,2225.4,"",,,,0.085,0,,,,,,,,,,,,,
"F08",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.28,0,1,20091,0,1,3,20088,0,20092,,,,,,,,0.3,,,1.2,0,25,,,75,0,1,1,6311,11628,2252.1,2252.6,"",,,,0.15,0.02,,,,,,,0.75,0,,,49,1,
"F09",Absolute Quantification,"ABS","NTC",Ch1Unknown,"ZFY","Manual",0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20922,0,0,0,20922,0,20922,,,,,,,,,,,,,,,,,,1,1,6311,0,2357.5,2357.5,"",,,,0.077,0,,,,,,,,,,,,,
